date,tr_norm,tr_modfy,tr_right,bb_norm,bb_modfy,bb_right
1/4/2011,-0.146264423,-0.157992928,-0.16865721,0.404283086,0.388432031,0.388890243
6/4/2011,0.031302332,0.025179163,0.017155987,0.323706221,0.276983583,0.270933991
7/4/2011,0.460286764,0.440543668,0.433514175,0.193131238,0.011026951,-0.038858562
8/4/2011,0.325600807,0.318579919,0.324892736,0.34096986,0.258059481,0.21875133
11/4/2011,0.347481519,0.338019881,0.343428975,0.393762622,0.361357801,0.343288138
12/4/2011,0.552698148,0.560501073,0.580529291,-0.038905362,-0.07188546,-0.112018165
13/4/2011,0.171945948,0.141001257,0.101096454,-0.449284425,-0.465146902,-0.482863505
14/4/2011,0.207150565,0.181899888,0.152384459,-0.595947072,-0.602390022,-0.609430389
15/4/2011,-0.001972829,-0.027096972,-0.056824649,-0.671268485,-0.673722698,-0.676691701
18/4/2011,-0.01473038,-0.034176557,-0.056840683,-0.719912399,-0.718622409,-0.717152133
19/4/2011,-0.060043328,-0.079746668,-0.101552154,-0.756268694,-0.748636527,-0.744147078
20/4/2011,0.137143181,0.118617087,0.096048814,-0.778543295,-0.766539421,-0.757829746
21/4/2011,0.017401811,0.001604727,-0.02426146,-0.801675857,-0.792229966,-0.776691026
22/4/2011,-0.185501986,-0.197351254,-0.218571103,-0.703338156,-0.696802031,-0.682944732
25/4/2011,-0.449122008,-0.448067432,-0.433922863,-0.376455558,-0.380358964,-0.397702599
26/4/2011,0.069200437,0.063417898,0.062673464,-0.552868021,-0.552499779,-0.554580418
27/4/2011,0.071640073,0.067197083,0.066915631,-0.475390157,-0.479758767,-0.48394597
28/4/2011,-0.388266559,-0.389364964,-0.385032402,-0.652756872,-0.65440213,-0.654465013
29/4/2011,-0.131873324,-0.133262699,-0.140866644,-0.672974865,-0.674315341,-0.67827015
3/5/2011,-0.072978061,-0.072476749,-0.076551508,0.070688994,0.073341527,0.08245856
4/5/2011,0.019635924,0.021673871,0.022877128,0.090623025,0.092776664,0.106197748
5/5/2011,-0.207049286,-0.205682985,-0.211027586,0.128579466,0.132357407,0.148785957
6/5/2011,-0.242668867,-0.240989367,-0.248982012,-0.048570431,-0.04883831,-0.03753819
9/5/2011,-0.029594554,-0.022260657,-0.023235497,-0.119418531,-0.121162451,-0.110966841
10/5/2011,-0.050921253,-0.046023891,-0.050560792,-0.176178865,-0.177252463,-0.166953144
11/5/2011,0.011691684,0.016078122,0.010705161,-0.239566022,-0.238923566,-0.226021885
12/5/2011,-0.076190596,-0.076243631,-0.086414119,-0.364744085,-0.357183791,-0.341462993
13/5/2011,-0.001531328,-0.001592525,-0.008605102,-0.274481555,-0.264207194,-0.23753843
16/5/2011,-0.083522827,-0.082097531,-0.088050532,0.764296412,0.762670556,0.761230349
17/5/2011,0.177733026,0.175568757,0.167968167,0.719819774,0.719282566,0.722487079
18/5/2011,0.023125817,0.021435833,0.011273339,0.713199397,0.710260058,0.715471372
19/5/2011,-0.137149194,-0.147295093,-0.137603182,-0.590065159,-0.580049463,-0.593772215
20/5/2011,-0.378870617,-0.385682623,-0.378632013,-0.78843369,-0.787384006,-0.788270318
23/5/2011,-0.315683221,-0.319711222,-0.318768372,-0.658064255,-0.676742634,-0.660440499
24/5/2011,-0.256130613,-0.250462676,-0.258006251,-0.464902278,-0.461907371,-0.465040042
25/5/2011,-0.279021509,-0.294900105,-0.297681345,-0.407478491,-0.395131012,-0.399926142
26/5/2011,-0.263128962,-0.271137152,-0.281739082,-0.284032048,-0.271985241,-0.282152194
27/5/2011,-0.323253523,-0.32785091,-0.340505082,-0.209540834,-0.199703148,-0.208774259
30/5/2011,-0.312416526,-0.312990774,-0.323813432,-0.051020795,-0.0486206,-0.043445643
31/5/2011,-0.271550768,-0.283998897,-0.289206671,0.064752602,0.056807417,0.068532312
1/6/2011,-0.254165733,-0.266858789,-0.271945235,0.172705683,0.151733499,0.171848435
2/6/2011,-0.26319462,-0.271598129,-0.277941145,0.160611531,0.13276245,0.15905844
3/6/2011,-0.154693636,-0.160941643,-0.170613803,0.137059926,0.100860262,0.133053522
7/6/2011,0.241789954,0.202777917,0.203525874,-0.698116183,-0.748288616,-0.748729997
8/6/2011,-0.023547054,-0.067738758,-0.070438106,-0.704680546,-0.757865898,-0.758105589
9/6/2011,-0.077760319,-0.066854902,-0.070091265,-0.819606786,-0.830394517,-0.829687298
10/6/2011,-0.177472172,-0.160618093,-0.161680373,-0.74102085,-0.760271003,-0.756155243
13/6/2011,0.181121448,0.200575997,0.197877958,-0.620112482,-0.639395673,-0.639975847
14/6/2011,0.224108321,0.224687237,0.221979673,-0.473036705,-0.460469381,-0.461893986
15/6/2011,0.053556078,0.047611949,0.047423989,-0.08182817,-0.057406814,-0.063802508
16/6/2011,0.189605737,0.193537699,0.190581448,0.179118293,0.198061716,0.192731327
17/6/2011,-0.172023208,-0.162097998,-0.17023215,-0.105535833,-0.092136028,-0.100402116
20/6/2011,-0.103715317,-0.085910676,-0.106742415,0.045202855,0.073125471,0.050672709
21/6/2011,-0.035226244,-0.013300561,-0.040546973,0.04688642,0.064353119,0.053527447
22/6/2011,-0.051544623,-0.026104047,-0.057046912,0.007128118,0.015151352,0.011203101
23/6/2011,-0.020407886,0.014759699,-0.022844927,-0.157338597,-0.185717817,-0.166697355
24/6/2011,-0.017079653,0.022463222,-0.01251855,-0.102289422,-0.131192465,-0.103601298
27/6/2011,-0.010975787,0.038146864,0.01063749,-0.123042439,-0.150415825,-0.101637836
28/6/2011,-0.012708782,0.039943277,0.013488539,-0.107525711,-0.121447927,-0.072945582
29/6/2011,0.03192961,0.071258961,0.039931631,-0.094878615,-0.10349573,-0.052963118
30/6/2011,-0.052822452,-0.011194405,-0.041756128,0.017471669,0.009490794,0.05401913
1/7/2011,0.216210845,0.251397885,0.246823854,-0.414830661,-0.391443584,-0.387243879
4/7/2011,0.038841067,0.096944377,0.090502723,-0.20317428,-0.171496704,-0.1701523
5/7/2011,0.085904685,0.08526231,0.082686177,-0.274897605,-0.282930653,-0.280424562
6/7/2011,0.122547549,0.116834307,0.114503032,-0.216837175,-0.308749846,-0.296327555
7/7/2011,-0.257127432,-0.227003734,-0.230257896,-0.11395236,-0.282584883,-0.272047217
8/7/2011,-0.323786236,-0.309057649,-0.310944161,0.453764721,0.314971445,0.314653639
11/7/2011,-0.302072804,-0.320531755,-0.320652493,0.53933138,0.453240357,0.447781219
12/7/2011,-0.151693287,-0.197378578,-0.200615173,0.692959704,0.652873885,0.644515373
13/7/2011,-0.088287066,-0.091900468,-0.098822123,0.755539114,0.74228989,0.736343243
14/7/2011,-0.021250663,-0.024570903,-0.033171936,0.77073323,0.765399605,0.761306433
15/7/2011,-0.427831928,-0.428834572,-0.420253234,0.753672215,0.745707118,0.748778314
18/7/2011,-0.180299447,-0.180922423,-0.194329899,0.680928108,0.675904622,0.695531792
19/7/2011,-0.137255702,-0.139024126,-0.140888668,0.498776902,0.495571788,0.53088866
20/7/2011,0.162502728,0.151717644,0.140169729,0.557483949,0.555919661,0.571664613
21/7/2011,0.036856545,0.023966498,0.003521084,0.728639804,0.725788744,0.740532004
22/7/2011,0.067846524,0.055515019,0.040812108,0.653554702,0.653344016,0.682226884
25/7/2011,-0.121843223,-0.133413901,-0.171488937,0.564537781,0.564681838,0.585322017
26/7/2011,0.050556979,0.039669501,0.002180389,0.205559683,0.219175642,0.288714981
27/7/2011,0.166757095,0.16016903,0.130112757,0.038156373,0.053636196,0.095421995
28/7/2011,0.251638391,0.249535262,0.259303021,-0.120897867,-0.108525413,-0.099159655
29/7/2011,-0.056875889,-0.067225316,-0.113318468,-0.143995943,-0.131984733,-0.12880235
1/8/2011,-0.088793041,-0.099202251,-0.146029339,-0.060188885,-0.047684113,-0.03290294
2/8/2011,0.194238384,0.199427044,0.207338415,0.039932417,0.052847978,0.082784613
3/8/2011,0.03979648,0.043692071,0.040727195,-0.051695843,-0.033562957,0.022751843
4/8/2011,0.10145193,0.104272409,0.102260536,0.133409997,0.151237418,0.218108748
5/8/2011,-0.009797002,-0.012768893,-0.039963805,0.340911146,0.355105118,0.422450647
8/8/2011,0.046858986,0.04925284,0.045298134,0.37401575,0.386843158,0.450234677
9/8/2011,0.070027482,0.077155008,0.073560548,0.015577129,0.007489081,0.040535476
10/8/2011,-0.204300918,-0.216207809,-0.201820722,-0.316038792,-0.323613888,-0.287201431
11/8/2011,-0.22555526,-0.230831745,-0.22393829,-0.531926646,-0.531869039,-0.506162018
12/8/2011,-0.259048321,-0.263373015,-0.261751883,-0.621234535,-0.620202167,-0.604615356
15/8/2011,-0.11128743,-0.119489542,-0.121301028,-0.684525464,-0.682805999,-0.674928599
16/8/2011,-0.208275607,-0.222266065,-0.222556531,-0.715453926,-0.713897867,-0.7093156
17/8/2011,-0.13450885,-0.153671291,-0.162227162,-0.70495699,-0.706220716,-0.707132133
18/8/2011,-0.446643334,-0.439762542,-0.419505794,-0.728295662,-0.717740186,-0.705633838
19/8/2011,-0.269171427,-0.262950595,-0.269120195,-0.455641552,-0.418446528,-0.418408918
22/8/2011,-0.178498795,-0.16391438,-0.18164996,-0.334481966,-0.264440988,-0.271240868
23/8/2011,-0.021848839,-0.011288912,-0.021781015,-0.359465493,-0.286692153,-0.293037839
24/8/2011,-0.195796328,-0.164929683,-0.165378113,-0.325375708,-0.240945641,-0.248050814
25/8/2011,-0.175960277,-0.151127994,-0.154313064,-0.252575221,-0.140241256,-0.132433594
26/8/2011,-0.435324645,-0.30905907,-0.27467662,-0.23688825,-0.0530292,-0.006980617
29/8/2011,-0.274608276,-0.162916589,-0.128073976,-0.36864466,-0.053275747,0.093602193
30/8/2011,-0.213381537,-0.091307895,-0.020503534,-0.558099445,-0.161473479,0.137848787
31/8/2011,0.155239324,0.120404653,-0.007839243,-0.602572369,-0.252651181,0.23410331
1/9/2011,0.185182424,0.115883523,-0.083834031,-0.65636079,-0.32996192,0.312315963
2/9/2011,0.183469137,0.101213087,-0.283855073,-0.684798035,-0.671553834,-0.160074982
5/9/2011,0.423661315,0.502271599,0.491545529,-0.240983549,0.022377673,0.305850731
6/9/2011,0.303211654,0.260816008,0.180598478,0.120387395,0.303397115,0.451070452
7/9/2011,0.335778662,0.272687242,0.195650498,0.530346346,0.628716017,0.679849519
8/9/2011,0.093373176,0.009769407,-0.081742631,0.703567444,0.750452696,0.765796892
9/9/2011,0.075403354,0.018059273,-0.065744366,0.848721916,0.865351619,0.865617341
13/9/2011,0.019644234,-0.039395369,-0.123259736,0.836847358,0.843635111,0.843523472
14/9/2011,0.299949353,0.282992234,0.259193502,0.834688625,0.845299045,0.851665475
15/9/2011,0.170940474,0.155069664,0.138421133,0.784650985,0.801015254,0.814671416
16/9/2011,0.047724307,0.053153058,0.060582308,0.752735655,0.764632421,0.786584382
19/9/2011,-0.261179808,-0.242110787,-0.201000216,0.731932063,0.741218864,0.750472372
20/9/2011,0.187700769,0.182855444,0.200796474,0.674477432,0.686784909,0.696355108
21/9/2011,0.225062674,0.19992063,0.210593747,0.641151998,0.661579559,0.657557685
22/9/2011,-0.163333784,-0.17082077,-0.148453329,-0.192197868,-0.169476547,-0.1493368
23/9/2011,-0.117951585,-0.125613612,-0.113543516,-0.512619313,-0.495768619,-0.47878126
26/9/2011,-0.167145038,-0.176000446,-0.167587233,-0.629573771,-0.618474032,-0.609468298
27/9/2011,0.083221555,0.071194219,0.057262719,-0.755564012,-0.752486937,-0.755828591
28/9/2011,-0.040843508,-0.049619221,-0.078964639,-0.757077127,-0.755021785,-0.755975444
29/9/2011,0.021921723,0.012624721,-0.016639376,-0.802645334,-0.802362631,-0.806879507
30/9/2011,-0.17370185,-0.180967829,-0.207916235,-0.824799484,-0.826369106,-0.833485824
10/10/2011,-0.067815222,-0.075842792,-0.103685339,-0.740943582,-0.748235628,-0.762773724
11/10/2011,0.110504072,0.101351746,0.070675641,-0.537654821,-0.551133804,-0.573550679
12/10/2011,0.442279853,0.444752014,0.4365014,-0.224204758,-0.223419362,-0.217824386
13/10/2011,0.436860776,0.441218023,0.440532109,-0.456896444,-0.441694412,-0.419885641
14/10/2011,0.429410347,0.43993648,0.446414996,-0.560340026,-0.544504138,-0.52267289
17/10/2011,0.030877415,0.056363425,0.074810644,-0.455023155,-0.444435714,-0.425447585
18/10/2011,0.054767745,0.069501859,0.079597216,-0.546041812,-0.546319131,-0.535956469
19/10/2011,0.051135146,0.067127884,0.07257155,-0.585240664,-0.584014508,-0.58005064
20/10/2011,0.102188733,0.101868807,0.106622493,-0.5081882,-0.494630226,-0.511282455
21/10/2011,-0.046726751,-0.034140812,-0.0049674,-0.280019687,-0.271856127,-0.308949197
24/10/2011,-0.077098104,-0.061951873,-0.03055151,0.203562274,0.194349089,0.157615936
25/10/2011,-0.301463183,-0.298371036,-0.296706416,0.459938979,0.47911579,0.469961022
26/10/2011,-0.140398572,-0.160130354,-0.176254444,0.154959438,0.224348739,0.260938096
27/10/2011,-0.182509107,-0.20986011,-0.228918518,-0.05967199,0.023667878,0.072083004
28/10/2011,-0.022183321,-0.069543985,-0.120331824,-0.305318787,-0.242025029,-0.171803018
31/10/2011,0.032693591,0.019232213,-0.020532276,-0.407605009,-0.384906,-0.32955424
1/11/2011,0.056864366,0.050054181,0.010234609,-0.543524895,-0.556831093,-0.512702477
2/11/2011,-0.010743935,-0.055235675,-0.092610285,-0.638558203,-0.684568613,-0.662315326
3/11/2011,0.0371723,0.000531363,-0.045079224,-0.598045096,-0.661292049,-0.668311189
4/11/2011,0.13992562,0.094674857,0.02989758,-0.449419448,-0.553176604,-0.596706757
7/11/2011,0.279575237,0.286591759,0.262551095,0.335971716,0.189331299,0.144202957
8/11/2011,-0.100040459,-0.149991274,-0.191776937,0.700651336,0.610069772,0.569826842
9/11/2011,-0.163907807,-0.202410597,-0.235719522,0.789969169,0.736548218,0.709894059
10/11/2011,0.164539041,0.132095725,0.115383903,0.831513816,0.82158327,0.806625255
11/11/2011,-0.003668316,-0.015802663,-0.018263187,0.805376966,0.799070382,0.791875497
14/11/2011,-0.081607101,-0.08239387,-0.078035775,0.74516112,0.740329068,0.735636888
15/11/2011,-0.289980297,-0.275922014,-0.252751431,0.620571357,0.608889895,0.601622023
16/11/2011,0.053488414,0.068622851,0.083411784,0.446399817,0.419749381,0.401922293
17/11/2011,0.104856454,0.12058665,0.131700152,-0.204788686,-0.237970377,-0.234519331
18/11/2011,-0.238420077,-0.198957496,-0.170120239,-0.659260631,-0.658910965,-0.653647424
21/11/2011,-0.229029132,-0.203117626,-0.180330871,-0.724086777,-0.741416094,-0.7463664
22/11/2011,-0.111064229,-0.080213303,-0.048821758,-0.637765466,-0.645834924,-0.631101877
23/11/2011,-0.21102117,-0.190561246,-0.18019138,-0.668913627,-0.675569907,-0.656490595
24/11/2011,-0.417766937,-0.393511778,-0.374810594,-0.705575443,-0.712094045,-0.695389538
25/11/2011,-0.425461057,-0.402620415,-0.384755212,-0.752342115,-0.761195103,-0.751410967
28/11/2011,-0.120163094,-0.088211165,-0.049288071,-0.758317809,-0.766150615,-0.757333819
29/11/2011,-0.163278866,-0.139767176,-0.113924526,-0.721161884,-0.723125571,-0.707140281
30/11/2011,-0.140671231,-0.120533263,-0.098990145,-0.596739656,-0.586633505,-0.552933093
1/12/2011,-0.267067509,-0.25309099,-0.215545419,-0.492117598,-0.480408314,-0.449497782
2/12/2011,0.213520735,0.233455538,0.253883107,-0.086798835,-0.084920285,-0.09256124
5/12/2011,0.347586171,0.351392116,0.353868178,-0.359656205,-0.325798586,-0.311312621
6/12/2011,0.154925265,0.163878606,0.167996265,-0.475325576,-0.441775583,-0.426231691
7/12/2011,0.149192746,0.152686135,0.155719349,-0.510939729,-0.490078215,-0.481040455
8/12/2011,0.200351152,0.195440393,0.195814009,-0.394522671,-0.394878409,-0.392108805
9/12/2011,0.185187627,0.185109046,0.186379486,-0.357544691,-0.375982378,-0.381873656
12/12/2011,-0.073644396,-0.055528409,-0.057961705,0.076135063,0.021335053,0.028728805
13/12/2011,-0.045576238,-0.023882317,-0.026016151,0.225757347,0.188700914,0.186050922
14/12/2011,-0.216400025,-0.21634419,-0.215943569,0.336360666,0.329856874,0.320475337
15/12/2011,-0.284496974,-0.284654346,-0.281648363,0.161798228,0.158152978,0.148051876
16/12/2011,-0.380946391,-0.37817108,-0.370477349,0.071179429,0.081419258,0.070554646
19/12/2011,-0.426611842,-0.433588077,-0.419540834,-0.049077134,-0.029475773,-0.041464609
20/12/2011,-0.201185226,-0.204284639,-0.202405955,-0.293905998,-0.278715289,-0.277203735
21/12/2011,-0.176358291,-0.180794351,-0.179763836,-0.428261738,-0.410982154,-0.410003945
22/12/2011,-0.342845402,-0.35253106,-0.34065749,-0.428836527,-0.400980375,-0.40752007
23/12/2011,-0.302884392,-0.313395365,-0.306031556,-0.507994442,-0.47611888,-0.49244422
26/12/2011,-0.257142897,-0.266345296,-0.259865225,0.448440216,0.496426736,0.497250127
27/12/2011,-0.076635091,-0.100824705,-0.098595795,0.392043109,0.41425002,0.418242113
28/12/2011,0.145466332,0.145467532,0.143720731,0.410607975,0.409715998,0.41656604
29/12/2011,0.180450555,0.17879926,0.176875318,0.42561378,0.424287298,0.430689186
30/12/2011,-0.064818912,-0.061929923,-0.069619877,0.164419389,0.167835444,0.170061397
4/1/2012,0.081433384,0.081595059,0.07729286,0.204746783,0.213505328,0.213786672
5/1/2012,0.175015238,0.173961669,0.170289808,0.503161174,0.509242133,0.50958367
6/1/2012,0.267498588,0.266186493,0.263709909,0.64372269,0.647763699,0.647642474
9/1/2012,0.122133618,0.12864016,0.122701523,0.765450089,0.760774739,0.76559122
10/1/2012,0.050628095,0.068240446,0.061638455,0.728772047,0.691084034,0.696286899
11/1/2012,0.41286963,0.381227252,0.390043559,0.771790166,0.765402683,0.764650718
12/1/2012,0.370167073,0.341046343,0.350894342,0.747067969,0.730933321,0.72823759
13/1/2012,0.289684496,0.247723565,0.260289141,0.601111923,0.571993927,0.566060541
16/1/2012,0.139469041,0.093727907,0.110468821,0.542666626,0.506876958,0.501139287
17/1/2012,0.444308596,0.401215315,0.414394018,0.377821241,0.354119597,0.347807608
18/1/2012,0.336193515,0.323866527,0.333698864,0.492784505,0.442004442,0.440357687
19/1/2012,0.591794219,0.566752138,0.580994591,0.609335705,0.585405186,0.585647156
20/1/2012,0.36800471,0.329981052,0.333938913,0.616277841,0.593141408,0.596107778
30/1/2012,0.362713255,0.34112622,0.342686074,0.642443603,0.650431225,0.649165372
31/1/2012,0.278337311,0.239929082,0.244831341,0.609429289,0.634176016,0.629843542
1/2/2012,0.294169699,0.26448083,0.273129742,0.679599226,0.695516245,0.688243363
2/2/2012,0.314710602,0.287836637,0.296001594,0.477357885,0.484636732,0.485653954
3/2/2012,-0.062314432,-0.090156702,-0.064629507,0.254588747,0.256359827,0.269524089
6/2/2012,-0.007137034,-0.024230344,-0.011841043,0.67087811,0.693437027,0.685952461
7/2/2012,-0.078988446,-0.091074824,-0.081004377,0.721308847,0.739535921,0.733356466
8/2/2012,0.164453325,0.150332909,0.139841161,0.561589655,0.569578866,0.592403363
9/2/2012,0.136874262,0.128983141,0.089226006,0.36027641,0.377836477,0.452835005
10/2/2012,0.21170511,0.20463699,0.172413208,0.313530339,0.334684642,0.411913776
13/2/2012,-0.129632524,-0.135576833,-0.170320465,0.199311921,0.216133872,0.280552773
14/2/2012,0.016593188,0.019462009,0.002305885,-0.076221053,-0.074013448,-0.043090084
15/2/2012,0.09623846,0.101014893,0.100285264,-0.082187618,-0.080583422,-0.047481931
16/2/2012,0.279988117,0.299920014,0.326543481,-0.397048869,-0.411995521,-0.415679816
17/2/2012,0.083784563,0.099182311,0.083794506,-0.553844697,-0.578089497,-0.636547177
20/2/2012,0.102112207,0.128198631,0.127791533,-0.362763512,-0.377902874,-0.414994218
21/2/2012,0.219755202,0.236084493,0.232165553,-0.150059886,-0.153249748,-0.156553146
22/2/2012,0.273841501,0.286749924,0.266773734,-0.690413373,-0.708205078,-0.751431815
23/2/2012,0.268083805,0.27701294,0.254067209,-0.713665819,-0.723667591,-0.743664124
24/2/2012,0.059176398,0.079423501,0.053690339,-0.645406146,-0.64996501,-0.659982464
27/2/2012,0.150604526,0.146767418,0.11977205,-0.635764916,-0.637478131,-0.64316567
28/2/2012,0.074173284,0.06574368,0.024654359,-0.629549062,-0.630584654,-0.617368421
29/2/2012,0.350341463,0.35760625,0.368474712,-0.591267534,-0.589444071,-0.56255294
1/3/2012,0.231105229,0.234767401,0.227159899,-0.56300992,-0.57277305,-0.570425254
2/3/2012,0.100424368,0.112048088,0.119944686,-0.33361163,-0.356904192,-0.373547558
5/3/2012,-0.122051374,-0.102696826,-0.083687863,-0.462659585,-0.482368834,-0.486194795
6/3/2012,0.060832522,0.055924585,0.038424198,-0.165304659,-0.173127967,-0.161559205
7/3/2012,-0.030675799,-0.035636149,-0.05269223,-0.372610965,-0.358574675,-0.331884585
8/3/2012,0.286964675,0.280852357,0.269210202,-0.077419079,-0.061936293,-0.034822288
9/3/2012,0.100851244,0.096509338,0.084871369,0.437391075,0.445431592,0.468006935
12/3/2012,-0.001480998,-0.002779505,-0.008008365,0.588945948,0.590724514,0.593429084
13/3/2012,-0.189651268,-0.19123169,-0.197603122,0.649874054,0.651920082,0.655965408
14/3/2012,-0.087059172,-0.088641441,-0.096007205,0.668063659,0.670164966,0.67669878
15/3/2012,-0.091814817,-0.087638594,-0.094123673,0.422567232,0.399578887,0.397796487
16/3/2012,-0.253691397,-0.23789345,-0.243484128,-0.073537349,-0.076933846,-0.074417552
19/3/2012,-0.225003943,-0.26370564,-0.281062966,-0.534585207,-0.545612073,-0.539566598
20/3/2012,-0.232822513,-0.268232378,-0.285263137,-0.630160822,-0.641997215,-0.638343385
21/3/2012,0.033731647,-0.018284789,-0.048219879,-0.716358909,-0.732903024,-0.733685383
22/3/2012,-0.003179195,-0.056955734,-0.087524517,-0.78678602,-0.807043248,-0.811353943
23/3/2012,0.037032122,-0.014452672,-0.044360526,-0.773584075,-0.795134147,-0.799325282
26/3/2012,0.048525869,-0.033152044,-0.074015128,-0.617097343,-0.669630215,-0.68840555
27/3/2012,0.128030925,0.065545381,0.025858686,-0.1207342,-0.164694149,-0.164250074
28/3/2012,0.297309877,0.268904927,0.238023564,0.540179647,0.580911226,0.619856895
29/3/2012,0.273276333,0.248821668,0.222674327,0.630644069,0.644602287,0.647398038
30/3/2012,0.224333815,0.217765358,0.212753052,0.677054195,0.680637854,0.667908845
5/4/2012,0.157982042,0.140885452,0.134287494,0.697026902,0.712472921,0.703067517
6/4/2012,0.30712049,0.283816268,0.26392414,0.630588799,0.648129843,0.631689636
9/4/2012,0.177210974,0.154668099,0.140123053,0.546099777,0.573578476,0.553592807
10/4/2012,0.059398807,0.043807158,0.037295284,0.451464298,0.501493936,0.481844467
11/4/2012,-0.181645748,-0.194896397,-0.183789718,0.278546672,0.368052494,0.346850302
12/4/2012,0.096247037,0.090469144,0.090696878,0.146526553,0.249735266,0.232396177
13/4/2012,0.154468883,0.146367334,0.145317648,-0.055907935,-0.021739822,-0.024952978
16/4/2012,-0.333498293,-0.326026961,-0.321035273,-0.106560172,-0.111914981,-0.089710392
17/4/2012,-0.279993692,-0.274746385,-0.283350085,-0.46983547,-0.477758793,-0.457594389
18/4/2012,-0.310927493,-0.306986658,-0.318820049,-0.672468899,-0.680205606,-0.666596106
19/4/2012,-0.089009874,-0.086895066,-0.101903812,-0.692816122,-0.696817073,-0.678755448
20/4/2012,-0.085601573,-0.087412191,-0.102769763,-0.785807281,-0.786938303,-0.771157833
23/4/2012,-0.03455995,-0.036240585,-0.05264017,-0.789816946,-0.789537347,-0.773952477
24/4/2012,-0.235619938,-0.241117158,-0.259410393,-0.745500554,-0.745649808,-0.728321175
25/4/2012,-0.120224975,-0.12615802,-0.146492187,-0.570453458,-0.568057548,-0.557853225
26/4/2012,0.195069785,0.183633662,0.172102035,-0.177681536,-0.17012751,-0.160051159
27/4/2012,0.0787496,0.066615905,0.050226627,0.241619564,0.252581622,0.270679226
2/5/2012,-0.040323871,-0.050835406,-0.060754318,0.482309947,0.490182629,0.498122809
3/5/2012,-0.049762383,-0.060728339,-0.069868822,0.519278517,0.519521524,0.51661333
4/5/2012,0.175307801,0.16760027,0.161780336,0.561617369,0.558351716,0.552395579
7/5/2012,0.084965583,0.078498304,0.070997595,0.551321264,0.549700022,0.539717531
8/5/2012,-0.115087357,-0.12269324,-0.125168776,0.355625416,0.347103789,0.333048354
9/5/2012,-0.293980661,-0.295277175,-0.288495696,0.077856849,0.070585532,0.057719741
10/5/2012,0.054861076,0.047857279,0.048851089,-0.384262004,-0.387838836,-0.393924459
11/5/2012,0.047079063,0.040144391,0.041405787,-0.322428856,-0.321123015,-0.332767253
14/5/2012,-0.18087698,-0.180837948,-0.180342878,-0.287400046,-0.283136622,-0.295314281
15/5/2012,0.054975521,0.052886748,0.054936939,0.347377329,0.350210808,0.346281067
16/5/2012,-0.042522285,-0.039345685,-0.036083407,0.176578141,0.189936299,0.192509242
17/5/2012,-0.001108159,-0.004084324,-0.000562253,0.034584365,0.05457988,0.050464123
18/5/2012,-0.094842785,-0.10520204,-0.112604275,-0.250439061,-0.231741919,-0.224937574
21/5/2012,-0.038375526,-0.048681438,-0.056007201,-0.234214554,-0.214104415,-0.204567633
22/5/2012,-0.153746684,-0.16214544,-0.168340178,-0.306757159,-0.308067824,-0.307192312
23/5/2012,-0.112277148,-0.120570074,-0.125797712,0.037325955,0.044117786,0.058177642
24/5/2012,0.026594953,0.018559242,0.013756464,0.228759034,0.233580226,0.244798744
25/5/2012,-0.065564706,-0.074444007,-0.08121041,0.351353336,0.353659858,0.360786921
28/5/2012,-0.181489959,-0.185754671,-0.184456035,0.445507019,0.446133152,0.449786328
29/5/2012,-0.178532731,-0.178726131,-0.176289669,0.404949035,0.389724552,0.386803346
30/5/2012,-0.100517027,-0.114012027,-0.120850235,0.246190861,0.230168808,0.230699964
31/5/2012,-0.107788086,-0.114865543,-0.125356127,0.180760366,0.164069788,0.155615801
1/6/2012,-0.266983779,-0.265715914,-0.271679471,0.390663684,0.388404398,0.372999842
4/6/2012,-0.018627122,-0.022935934,-0.058631138,0.362587596,0.364059905,0.362231105
5/6/2012,0.189446314,0.179422859,0.14843881,0.443557417,0.445233587,0.454250698
6/6/2012,0.236560038,0.225288788,0.197527433,0.456565365,0.456449001,0.46950961
7/6/2012,0.168919768,0.166563029,0.125348158,0.439113221,0.43739694,0.457596218
8/6/2012,0.331670641,0.330018786,0.299637123,0.41896208,0.414070805,0.4424465
11/6/2012,0.59686414,0.604937206,0.62379046,0.185308838,0.173582773,0.190140204
12/6/2012,0.492577732,0.492925876,0.496355962,0.034144125,0.029590368,0.040437757
13/6/2012,0.219305815,0.225408476,0.193281227,-0.113093528,-0.111355641,-0.103880026
14/6/2012,0.145494506,0.149958828,0.112750423,-0.179765929,-0.16175808,-0.137719839
15/6/2012,0.33862639,0.345110402,0.336953564,-0.609953397,-0.608328381,-0.619821257
18/6/2012,0.208043235,0.213096393,0.199297765,-0.549402209,-0.541116783,-0.558569489
19/6/2012,0.084000335,0.089134582,0.082280096,-0.55834558,-0.552055741,-0.552045712
20/6/2012,-0.101654617,-0.094061963,-0.094672309,-0.520485136,-0.511868549,-0.509737778
21/6/2012,0.075175375,0.078740152,0.083073451,-0.215796191,-0.212581765,-0.205562527
25/6/2012,0.012288773,0.015183754,0.019706679,0.267204608,0.277923429,0.285195186
26/6/2012,-0.124583037,-0.135776611,-0.134564054,-0.149471711,-0.151108026,-0.14511955
27/6/2012,-0.398109456,-0.394467419,-0.385746164,-0.040089704,-0.022817344,-0.004842243
28/6/2012,-0.166590979,-0.160503237,-0.142842233,0.263568752,0.27621543,0.29417442
